309,6210
309,7346
310,2346
310,6437
311,2226
311,6293
312,1877
312,3068
314,8580
315,837
315,1705
315,5369
316,9219
316,9772
318,520
318,1141
318,3509
318,4228
319,1240
319,5588
320,6770
322,622
322,3965
322,6099
323,3043
323,4965
324,810
324,1688
324,3784
324,4497
324,6184
325,2360
326,9941
327,2285
327,3291
327,9527
328,1989
328,9209
329,3536
329,5040
331,9727
332,6633
333,8957
334,5345
334,8277
335,2343
337,5242
338,8273
339,1114
339,4054
339,5289
340,1639
340,5517
340,9241
341,7839
342,5358
343,1812
344,3945
345,1045
345,6433
345,9764
346,966
346,2768
346,6831
346,7777
347,5205
349,3069
349,6223
349,8876
350,2497
351,4276
351,9498
352,3028
352,4893
356,1907
356,9287
357,9203
358,1900
358,2362
358,3348
359,2760
360,3314
360,4351
360,9337
362,9852
363,1535
363,3131
363,5175
363,5813
364,8238
365,3386
365,8559
365,8770
365,9476
365,9675
366,2893
366,7826
367,6512
368,4610
368,6330
368,8612
368,9775
369,5939
370,2823
370,3579
370,7311
370,7728
370,7971
370,9107
371,6177
372,695
372,7037
372,7818
372,8857
372,9025
373,724
373,6069
373,9005
374,1182
374,4781
374,7647
375,4094
376,5922
376,6649
376,8021
377,970
378,7323
378,8597
378,9402
379,9035
380,417
380,4558
380,4653
381,6753
381,8650
382,1797
382,2545
382,6715
382,7091
382,7960
382,9044
382,9669
383,5239
384,1062
384,5864
385,3827
385,4511
385,5462
385,9239
386,1744
390,826
390,1984
391,6940
391,8784
393,3386
393,4188
393,5393
393,8132
394,4963
394,6135
395,8122
396,8855
398,2089
399,6611
399,6686
399,7262
399,7680
401,2545
401,2568
401,3116
402,507
402,7847
403,7145
404,1154
404,3222
404,4109
405,3822
406,4480
406,9924
407,9297
408,905
408,4185
408,4297
409,4235
409,4393
410,8837
411,8216
412,1068
412,8108
413,5613
413,7734
415,7788
415,9121
417,1523
417,2412
417,7431
419,522
419,3885
420,7191
420,7987
420,9281
421,798
422,6030
422,7375
423,1120
423,1495
423,2090
423,6284
423,6905
424,3363
425,1191
425,4233
426,551
426,936
426,1124
426,3989
428,2413
428,3842
428,3950
428,5287
428,7185
428,7927
429,6041
430,8068
431,3380
431,5454
431,8621
432,775
432,3141
433,9700
435,7350
436,5335
436,5644
436,7558
436,7945
437,9697
438,1987
438,7307
439,1123
439,7407
439,8233
442,6659
442,9030
443,3890
443,4700
443,6198
443,9171
444,2483
444,4116
444,4130
444,7871
444,8379
445,7702
445,8570
446,2190
446,9987
447,6937
449,938
454,524
454,1104
454,2548
455,1460
456,7092
456,9848
457,554
457,5744
457,6140
458,3139
458,9002
458,9854
459,4273
459,6588
460,4886
461,1311
461,2365
463,7637
465,2370
465,4687
465,4955
466,2033
466,6414
467,7891
468,2604
468,2926
468,3597
468,4169
468,7105
468,7670
469,749
469,2895
469,6202
470,3750
470,7352
472,9609
473,4232
473,4618
473,5491
473,9320
474,3264
475,2414
475,3159
475,5741
475,9410
476,5655
476,5838
477,1147
478,507
478,5163
478,5585
479,9587
479,9938
480,810
480,869
480,2539
481,2125
482,9659
483,8194
485,2788
485,5469
485,6580
485,8614
485,9462
486,5679
487,1036
487,1838
487,2176
487,5017
487,5448
489,2183
489,2921
489,3851
489,7739
489,8013
490,3974
490,5703
490,5802
490,7994
491,968
491,6871
491,9309
492,3781
493,2419
494,9318
495,586
495,3253
495,3275
495,5637
495,8966
496,2613
497,3154
497,3691
497,6574
498,7082
498,8972
499,2536
500,1855
500,9445
502,840
502,3916
502,5461
502,7486
503,2808
503,4215
503,5444
503,6845
503,9598
504,882
505,3616
505,5513
506,6141
507,945
507,7763
508,2050
508,2369
508,3807
509,1995
509,7986
509,8012
511,3070
512,1512
512,5242
512,5622
513,4321
513,6038
513,8096
513,8208
514,2822
514,2987
515,7617
516,8649
517,2072
517,2337
517,6188
518,9733
520,2685
520,3043
520,5008
521,988
521,9383
522,4271
522,7057
523,1361
523,3684
523,7463
524,1428
525,3792
525,7797
525,9633
526,1271
526,3851
526,8303
528,2363
528,7047
529,7965
530,7815
531,876
531,4169
531,7747
531,8320
533,3079
533,3815
533,4118
533,7894
533,8788
534,5041
534,7590
534,9699
535,6610
535,8120
535,8999
536,4677
536,9180
537,734
537,2494
537,4799
538,3249
538,6216
539,3653
539,7573
539,9941
541,1317
541,6570
541,7400
542,822
542,4915
543,2246
543,5835
543,7176
543,9676
544,803
545,2257
545,8302
546,3555
547,2872
548,7991
549,7410
549,8651
550,3389
550,3485
550,9731
551,1995
552,2017
552,5052
552,5229
553,2391
553,3545
553,9050
554,1558
554,5275
554,7352
555,3774
555,5965
555,7043
556,3292
557,3913
557,8822
558,1412
559,7584
560,2798
560,6115
562,6753
562,9176
562,9860
563,4059
564,8149
565,3449
565,9713
566,1523
566,2950
568,6944
568,7393
569,5166
570,8406
573,5093
574,6576
576,5613
578,2113
579,6600
579,8573
581,7428
581,8280
581,9916
583,1133
583,9150
584,3122
584,3351
584,8683
586,5808
587,4493
587,7994
587,9806
588,5086
588,6907
588,6923
589,1617
589,3874
589,5301
591,612
591,7332
591,8251
591,9408
592,7934
592,8998
594,4049
594,5329
594,9375
595,8910
595,8933
596,4607
597,3612
597,9721
599,6913
600,3277
600,8199
602,3632
602,3649
603,924
603,1053
603,5097
604,2064
604,2149
604,5524
604,6538
604,6837
604,6995
605,1931
605,2499
606,1126
607,6303
608,7394
610,1310
610,3760
610,4256
610,4704
610,5182
612,7338
614,4550
614,7156
615,2717
615,3990
615,4961
616,1018
616,2241
616,7076
616,8233
617,2070
617,2818
617,3708
618,3775
618,4298
619,3654
619,5769
620,4108
620,6930
620,7974
621,1829
624,1186
624,6509
624,6796
624,9617
625,1629
625,7216
626,8076
626,9258
627,1370
627,3178
627,5628
627,7363
628,2722
628,5549
628,9077
628,9691
629,4216
629,4544
630,1732
630,9652
631,942
631,1370
631,4657
631,8669
632,1202
632,4553
633,731
633,8925
634,3636
634,3686
634,4925
634,4988
635,1106
635,1575
635,3326
636,1105
636,6076
636,7254
636,7581
636,8502
637,7959
638,1821
639,3707
639,6349
639,7833
639,9780
641,2865
641,9603
642,2796
642,3294
642,6546
642,8156
643,6822
643,7428
643,8722
644,2528
644,5559
644,9562
645,6042
646,808
646,8597
647,5152
647,7339
648,5174
648,7925
648,8503
650,2792
650,7219
650,8756
651,3185
651,4526
651,7406
652,4491
652,4884
652,6869
652,8674
653,761
653,1041
653,5003
653,7426
655,1394
655,3349
655,7871
656,8445
657,1907
658,4316
658,5635
658,7236
658,8577
659,6450
660,1406
662,9579
662,9880
663,2497
663,2666
663,3192
663,6969
663,8644
664,7038
664,8316
664,9013
665,9000
667,911
667,6660
668,6751
669,2081
669,4004
669,4241
669,8896
671,1898
671,3098
671,9800
672,6010
672,6303
672,9211
673,4645
673,6308
674,1580
674,1616
675,1811
675,2905
675,7798
676,843
676,5227
677,3222
677,7973
678,1084
679,1634
679,4418
679,5472
681,1616
681,4451
681,7970
681,8325
681,8827
683,7467
684,1285
685,2624
685,4528
686,4197
687,5741
689,4020
689,5814
690,3112
690,3459
690,8063
691,9347
692,4830
692,7038
692,7562
693,2160
693,7745
693,9198
694,8659
695,5447
695,9039
696,1573
697,7441
697,9048
698,1358
698,1857
698,4322
698,5483
698,8930
698,9476
699,3093
699,8111
699,9425
700,3833
700,7165
701,5745
701,7677
702,2323
702,4887
702,5396
703,1509
704,2337
705,6487
706,1999
706,4553
706,6417
706,7183
706,8740
707,4556
707,8838
708,2777
708,5080
708,5779
708,6713
710,1210
710,9518
711,2373
712,5792
713,4985
714,7648
714,8431
715,6109
715,7149
715,8921
715,9133
715,9995
716,6074
717,2220
717,2520
717,2560
717,7160
718,6010
718,9899
719,3725
720,1466
720,6376
720,7728
722,2688
722,3654
723,6988
723,8527
724,2987
724,3941
725,3781
725,5045
725,7678
726,6045
728,1201
729,5418
729,8482
730,1864
730,7791
730,9206
731,1567
731,9706
732,1092
732,5588
735,6128
736,9566
737,1748
737,6055
738,6739
739,2084
739,8460
740,8008
741,6800
742,9363
743,7152
743,8437
745,2458
745,8238
746,1932
746,2410
746,2782
746,3093
746,9396
747,2896
747,5131
749,2421
749,3691
749,7351
750,3134
750,4097
750,4532
750,4834
750,6915
750,9478
751,5284
752,5872
753,6341
755,4420
755,4592
756,2649
756,5947
757,7006
757,7260
757,7339
758,4905
759,6624
759,8681
760,8339
761,1647
761,6827
761,9907
762,2767
762,8203
762,9572
763,4875
765,4831
765,5490
767,1649
767,5430
768,2784
770,5060
770,5071
770,5860
770,8217
771,8822
771,9935
772,7550
773,1389
774,4419
774,5290
775,5064
776,1674
777,5995
777,6680
778,3257
780,1551
780,4468
780,5547
782,9897
783,4199
783,4336
784,9731
785,7437
785,9243
786,3405
786,4750
786,8188
787,6679
787,6823
787,8382
788,1134
788,5112
789,3393
789,5136
791,2653
791,3786
792,8981
792,9439
793,4150
794,1956
794,3166
794,3177
794,3243
794,3451
794,6834
794,8058
795,6796
797,2977
797,8259
797,8502
798,2507
798,4475
800,7839
802,1781
802,6838
802,9056
803,7367
803,8250
803,8893
804,2614
805,7151
805,7657
809,4395
809,6868
809,7187
809,8644
809,9639
810,7879
810,8827
811,3965
812,1769
812,2389
812,4764
812,6950
812,8731
813,2155
813,7948
815,3405
815,7374
815,9105
817,5029
817,5659
817,6212
818,2798
818,6295
818,6528
819,3744
820,6126
820,7973
820,9632
821,2001
821,4092
821,7898
821,9489
822,1600
822,5492
822,9026
824,1333
825,3843
825,3877
825,7927
826,8636
827,5140
828,7326
829,4530
829,4578
829,9149
830,2080
831,966
831,2851
831,4129
833,7724
833,8225
834,1288
834,6104
836,981
837,3269
837,4540
837,7329
838,3390
838,3415
838,6097
839,1061
839,5891
839,6663
841,2885
841,8625
842,2350
842,9192
843,2394
844,2322
844,5226
845,5241
845,8325
845,8338
845,9991
846,4828
846,7566
846,9292
847,2507
848,903
848,2081
850,7688
852,8707
853,8252
854,7768
855,8490
856,7903
856,9737
857,3384
857,4322
857,6347
857,7596
857,8326
858,4411
858,7076
858,8108
859,9372
860,7048
861,6495
862,1373
864,4783
864,7656
865,1453
865,7911
865,8652
866,2347
866,2466
866,3739
867,1783
867,3923
867,9472
868,1004
869,1785
869,3268
869,6899
870,1203
870,3111
871,7362
871,9541
872,3932
872,9071
873,4424
873,6354
873,9920
874,1004
874,8426
874,8680
875,4575
876,4145
877,2910
877,6045
877,8511
878,3445
878,4876
878,5366
878,9478
879,8318
881,6344
881,8347
882,3633
882,5009
882,5773
882,9219
883,4197
883,6732
884,4366
884,7730
885,9725
886,1480
886,4100
886,5651
886,8243
888,2099
888,4379
889,1348
889,2850
890,5032
891,4060
892,3718
892,3802
892,6022
893,8729
894,4125
895,2611
895,3184
895,8662
896,4210
896,7258
896,8059
897,8168
899,2825
900,1464
900,8935
901,2973
902,1074
902,1185
903,3257
905,4861
905,7895
906,2888
906,9102
907,4578
907,7933
909,2669
909,3679
909,6028
910,1628
910,4045
913,3479
913,5465
913,9923
915,1584
916,8977
918,3883
918,6420
918,7146
919,7655
920,5591
921,8358
922,6819
922,9120
923,5256
924,1561
924,2839
924,8180
925,3998
925,4283
926,2134
927,3058
927,4517
928,2515
928,3347
928,7775
928,9971
929,1131
930,2767
930,4226
930,5181
930,6268
930,6716
930,9416
932,2597
932,3355
932,9567
932,9851
933,1867
933,5480
934,6201
935,4127
935,4838
935,9741
936,2610
936,6036
937,3291
938,1134
938,5295
938,8573
938,9060
939,6338
939,9792
940,6493
942,4320
943,2555
943,8091
944,982
944,4399
944,5558
944,7255
945,1528
945,1665
945,2887
946,1197
946,9454
948,5598
948,9721
949,2109
949,6943
949,7607
949,8392
950,4800
950,5631
950,9593
951,1720
951,1807
951,5179
953,1878
953,7261
954,9345
954,9752
955,8300
956,2317
957,4362
959,5936
959,9243
960,5458
960,8860
961,4792
962,1189
962,2154
962,7403
964,2487
965,8915
965,9180
966,4044
967,6036
968,3073
968,5730
968,6292
969,4481
970,5164
970,6411
971,3656
972,8836
973,7247
973,7942
974,2845
976,7534
978,1563
978,3414
979,1323
979,2476
979,7015
979,8276
980,6305
980,8787
981,1346
981,1678
981,3074
981,3245
981,6918
982,5279
984,8886
985,6818
986,9680
988,4979
988,9235
990,8331
992,5526
992,6670
993,2193
993,2755
993,3515
993,4021
994,3860
994,7850
996,5890
996,8656
997,8698
997,9702
998,1768
999,3789
999,4242
1000,7207
1001,4415
1002,1777
1003,2755
1005,5318
1006,5148
1006,5939
1007,3211
1008,2942
1009,1217
1009,3180
1010,4581
1011,5977
1012,4887
1012,6332
1012,8238
1012,8921
1012,9914
1013,3619
1013,8498
1014,6917
1015,2744
1016,2451
1016,6002
1016,7910
1018,8988
1019,1832
1019,6359
1020,2470
1020,6424
1020,9483
1022,5404
1022,9050
1024,4187
1024,4633
1025,5484
1026,6381
1027,3076
1027,4984
1028,3124
1028,4772
1028,7615
1030,2696
1031,2669
1032,3093
1032,4195
1032,5641
1032,6652
1032,7074
1033,4518
1033,6890
1034,2928
1036,2139
1037,2665
1037,5816
1037,5931
1037,7524
1037,9753
1038,2552
1039,1560
1039,5851
1040,6968
1043,2883
1043,5023
1043,9132
1044,2887
1044,6818
1045,3056
1045,6101
1045,9238
1045,9870
1046,3326
1046,8775
1049,1639
1049,1879
1049,5082
1050,8570
1051,2002
1053,3264
1053,3472
1053,6329
1054,2665
1054,7264
1054,8362
1055,2181
1057,7735
1059,1080
1060,1209
1060,2056
1060,2239
1060,2291
1060,4323
1061,3514
1061,3700
1061,4902
1063,2403
1063,8601
1064,6875
1064,8153
1065,9178
1066,4013
1066,4162
1067,9851
1068,8059
1069,6775
1069,7841
1070,3757
1070,5090
1070,6585
1071,1800
1071,3039
1071,4003
1071,4614
1071,4651
1071,9229
1071,9281
1072,2522
1072,5160
1072,5275
1074,2201
1075,3839
1075,3878
1075,7830
1076,2748
1077,2103
1077,8576
1077,9255
1079,9361
1080,3002
1080,4120
1080,4315
1080,8744
1081,7111
1082,2606
1082,7420
1083,2294
1084,3343
1084,7648
1084,8691
1084,8840
1084,9109
1085,7944
1085,9496
1086,4049
1086,4059
1086,4129
1087,9768
1088,3427
1089,8813
1090,1557
1090,5506
1090,6215
1090,6825
1090,8488
1091,6946
1092,4616
1092,9568
1092,9761
1093,1610
1093,1694
1093,5980
1093,8832
1094,1680
1094,6735
1095,3862
1096,2375
1096,4419
1096,4544
1097,1378
1097,5345
1097,7701
1099,3569
1099,5788
1099,5996
1099,7270
1100,6521
1101,8772
1101,9470
1102,6848
1103,6214
1103,6402
1103,7774
1104,3194
1105,5429
1105,5670
1105,7520
1106,5256
1106,8838
1107,7837
1107,9441
1110,6312
1111,2200
1112,2759
1112,6605
1112,7584
1113,3211
1113,4590
1113,9556
1114,8282
1114,9716
1115,2037
1116,2835
1117,5581
1118,6362
1119,1955
1119,3037
1120,6788
1120,8442
1121,6355
1121,7352
1121,9128
1122,2679
1122,4071
1122,5257
1122,7799
1122,8290
1123,2211
1123,3085
1125,4934
1125,7715
1126,1728
1126,8006
1127,1733
1127,2547
1127,8570
1128,4749
1128,9994
1129,7185
1130,7739
1130,8258
1131,5399
1131,9098
1132,6553
1133,7052
1134,1412
1134,9471
1135,1359
1135,4401
1135,6463
1135,6778
1136,7266
1136,8731
1137,7607
1137,8726
1138,3651
1138,6740
1138,7096
1139,5520
1141,2122
1141,8647
1142,3501
1142,4352
1142,6435
1142,9688
1143,5829
1144,3850
1146,4630
1146,6488
1147,1629
1147,8175
1147,8812
1148,1355
1148,2238
1148,5749
1149,7384
1151,2614
1151,4372
1151,6462
1152,1474
1152,4114
1152,6834
1152,7784
1152,9423
1153,2834
1153,8302
1154,1515
1154,3905
1155,5688
1156,4016
1157,2280
1157,3689
1157,7357
1157,7602
1157,8953
1157,9664
1159,1189
1159,4696
1159,8878
1160,3908
1160,4375
1160,6345
1160,6526
1161,4082
1162,1520
1162,8921
1163,2538
1163,7447
1164,7771
1164,9305
1165,2471
1165,4651
1166,2807
1166,9728
1168,5442
1169,7236
1170,6071
1170,8579
1171,3190
1171,4554
1171,7048
1172,3963
1172,3984
1172,4470
1172,6844
1172,6862
1172,7301
1173,7014
1177,6139
1178,9852
1179,2706
1179,5225
1179,9680
1181,8147
1182,4216
1182,7667
1182,7840
1183,7507
1183,9990
1184,2299
1184,9750
1185,1539
1185,5844
1186,3245
1186,6814
1187,3516
1187,6255
1187,8059
1187,9267
1189,2112
1189,4949
1190,3355
1190,7353
1192,5732
1192,7797
1193,4535
1193,4582
1195,3997
1195,7595
1196,5001
1196,6364
1197,8686
1198,1622
1198,4081
1198,5731
1199,3847
1199,4403
1199,5942
1200,3678
1201,6513
1201,9319
1201,9606
1202,6743
1202,8059
1204,9599
1206,5377
1206,6148
1206,6446
1207,1819
1207,5326
1207,8137
1208,8943
1208,8970
1209,7386
1210,3290
1211,7298
1212,3073
1212,9138
1212,9415
1215,3332
1215,4297
1215,4374
1215,6749
1215,8447
1217,2756
1217,8650
1219,6422
1220,1313
1220,2416
1220,2610
1220,2878
1220,5116
1221,4054
1221,4502
1221,9607
1222,9754
1223,2024
1223,3045
1223,5543
1224,1346
1224,9920
1225,7399
1226,5618
1228,6718
1230,5605
1231,4213
1231,9058
1233,4040
1233,4333
1233,5778
1234,4267
1234,4302
1234,4921
1234,7173
1234,7577
1235,2603
1235,4793
1235,6916
1237,1810
1237,5155
1238,4240
1238,4750
1238,5572
1240,8268
1241,8812
1243,5356
1244,3961
1244,5490
1244,6861
1246,3317
1246,9284
1247,4775
1248,3871
1248,7661
1249,5221
1250,2607
1252,2464
1253,4519
1253,5571
1254,2289
1254,3500
1254,6248
1255,1421
1255,2650
1255,8072
1256,7504
1257,1933
1257,4780
1258,9110
1259,7708
1261,2803
1261,3587
1261,7018
1262,5864
1262,9221
1262,9371
1263,6066
1263,8071
1265,2009
1265,4896
1266,3825
1266,6258
1267,5444
1267,7009
1267,9758
1268,3492
1268,5110
1269,3828
1269,7695
1270,9876
1272,2813
1272,7665
1273,3857
1273,4017
1273,5876
1273,6267
1274,2542
1274,2638
1274,4640
1274,8910
1274,9277
1275,1714
1275,2057
1275,3033
1277,2427
1277,5852
1277,5893
1280,9069
1281,4267
1281,4367
1281,7990
1282,2804
1282,5825
1282,6717
1283,3222
1283,4812
1284,1464
1284,6400
1285,3984
1286,2247
1286,9117
1287,4581
1288,4418
1289,5676
1290,3806
1292,1926
1292,7639
1292,8731
1293,7054
1293,9246
1294,2128
1294,8389
1295,1473
1295,1577
1297,1332
1297,5865
1297,7023
1298,6233
1300,6302
1300,8569
1301,2215
1301,3414
1301,7370
1301,9803
1302,6375
1302,9530
1303,4909
1304,9265
1305,7120
1306,9608
1307,1769
1308,4218
1308,6989
1309,5004
1309,8007
1310,6100
1312,2554
1313,7543
1313,8844
1315,8877
1316,5137
1316,8012
1316,9139
1317,7236
1318,5370
1318,7718
1318,8037
1319,4570
1319,8880
1321,5694
1321,6611
1322,8743
1323,3788
1324,8068
1324,8627
1325,3328
1325,5384
1325,5683
1325,8686
1326,9155
1327,4222
1329,2970
1329,4764
1330,6370
1331,2456
1331,3144
1331,4085
1332,5892
1332,6312
1332,7860
1332,9745
1334,5319
1334,6312
1334,8562
1334,9054
1335,3015
1335,4390
1335,4629
1336,4600
1337,5762
1338,1610
1339,8770
1340,6787
1340,9202
1341,3418
1341,8774
1342,6649
1343,1781
1344,1980
1345,3422
1345,5130
1345,5605
1346,3558
1346,7055
1348,2565
1348,5755
1349,4351
1349,6869
1350,3501
1350,5447
1350,7257
1351,4163
1352,6334
1352,8367
1353,2126
1354,7219
1355,2442
1355,2855
1355,5700
1355,6633
1356,5867
1356,8479
1356,9204
1357,1915
1357,8641
1357,8847
1359,3003
1359,6127
1360,6076
1361,5673
1361,6815
1362,6689
1363,3838
1365,2139
1365,3966
1365,3990
1365,9810
1366,8987
1366,9453
1366,9649
1368,2369
1368,3900
1368,6388
1369,8563
1370,3391
1370,3522
1370,3649
1370,7747
1371,3701
1371,6497
1371,7013
1371,7221
1372,6971
1373,7351
1373,8515
1374,2664
1374,3819
1375,4123
1376,3918
1377,3732
1377,6126
1377,8535
1377,9483
1378,2442
1380,2363
1381,3817
1381,9214
1382,1404
1382,2987
1382,4756
1382,6488
1383,9672
1384,5716
1384,6719
1385,5479
1386,5700
1387,2661
1387,2858
1387,6546
1389,1950
1389,2254
1389,4852
1389,7230
1390,2021
1390,8263
1391,4335
1391,4845
1391,6334
1391,6656
1391,7897
1392,4769
1393,5704
1393,6185
1395,1681
1395,3206
1396,9604
1397,1678
1397,4739
1397,6570
1399,9350
1400,2481
1400,8973
1401,6449
1401,8305
1402,8864
1403,1679
1403,8962
1404,6965
1404,7707
1405,4786
1405,5313
1405,5812
1405,7668
1405,8533
1406,6752
1407,2074
1407,3360
1407,4142
1407,7582
1408,7420
1408,7501
1409,4015
1409,6641
1409,7821
1410,6135
1410,8851
1410,9849
1411,3808
1411,4859
1411,5349
1411,9974
1412,2417
1412,2573
1412,9669
1412,9773
1413,4926
1413,7361
1413,8930
1414,2374
1414,4349
1414,8922
1415,3405
1415,5113
1415,6430
1416,6779
1418,2550
1419,1558
1419,2437
1419,2563
1419,3127
1419,5105
1419,5251
1420,4727
1421,4732
1422,2291
1423,3796
1423,4112
1423,4250
1423,5371
1423,7186
1423,8729
1424,1425
1424,9972
1425,1675
1426,2955
1426,7588
1427,6554
1430,1485
1430,1543
1430,3492
1430,4966
1431,6484
1431,8834
1432,8321
1432,8457
1433,6915
1433,8931
1434,2800
1434,6766
1435,1892
1435,5648
1435,6612
1436,8834
1437,3874
1437,4214
1437,5474
1437,7055
1438,6757
1439,2129
1439,7962
1440,2024
1440,3903
1441,6986
1442,2144
1442,2564
1442,5498
1443,3300
1443,5932
1444,7845
1445,7933
1446,2795
1446,7169
1447,8620
1449,1996
1449,3186
1449,8860
1450,3438
1450,5016
1450,5079
1451,1644
1451,2090
1451,5275
1451,7031
1452,2428
1452,2641
1453,1479
1453,1791
1453,6056
1453,6848
1453,7244
1453,7427
1453,8428
1455,1933
1457,5438
1457,8959
1458,3882
