189,5400,7330
190,773,3877
190,2399,8301
191,3084,4836
191,3123,4624
191,5389,8607
191,6856,7080
192,1738,5514
192,3045,8183
192,3889,4013
192,7579,7840
193,7190,9939
194,385,2343
194,690,5871
194,983,7403
194,1191,7963
194,4606,7963
194,5073,8815
194,6710,9980
194,7550,9110
196,1672,6187
196,2880,6733
196,3194,7229
196,4273,6154
196,4691,6513
196,7419,9663
197,377,9037
197,8310,9789
198,272,2834
198,3293,5856
198,3424,9842
198,4120,5985
199,4712,8783
199,6399,7484
200,1400,4012
201,1140,2784
201,2229,2703
201,2511,7635
201,3871,8090
201,4330,7732
201,6296,8567
202,5369,7119
203,6401,6628
204,2281,2971
205,3965,7053
205,8201,9880
206,3689,5301
206,4582,5054
207,308,3329
207,434,6306
207,956,9630
207,2184,2483
207,3554,6038
207,4482,8954
207,4520,4957
208,391,3722
208,1673,7840
208,3665,5689
208,6592,7781
208,8656,9334
210,2588,5599
210,4196,6764
211,4726,9880
212,2940,7101
213,679,7309
213,6076,7175
214,950,7703
214,4758,5626
214,4930,5506
215,1730,6949
216,581,9909
216,925,7499
216,1101,2117
216,2654,4449
216,3495,9712
216,6473,7198
216,7567,7934
217,3591,7686
217,8637,9454
218,1299,8832
218,1513,1894
218,3895,5961
219,576,8652
219,1103,4553
219,1562,9456
219,2858,8332
220,630,2644
220,742,3978
220,787,8417
220,1157,5375
220,1919,3103
220,7003,9299
221,5204,5367
221,6831,9252
222,5595,5899
222,7214,7280
223,479,4428
223,1054,6458
224,5648,6477
225,1690,8169
226,5066,9023
226,7622,9429
227,282,7441
227,954,9307
227,1878,4404
227,6867,9059
228,2508,9351
228,3029,7712
228,3261,7625
228,5329,7493
228,6822,8631
228,6839,8045
229,926,6987
229,2421,8917
229,3252,6484
230,811,8512
231,349,3216
231,1426,9892
231,3213,4395
231,6091,9826
232,529,9687
233,1148,6009
233,3267,5835
233,4409,9396
234,2015,5598
234,4294,9381
234,4963,5776
235,7085,7720
235,9409,9505
236,1931,2946
236,6981,8277
237,4438,8690
238,1273,1878
238,1638,8506
240,957,6750
240,6659,7437
241,1496,8321
241,2101,6284
241,6616,6637
242,580,8508
242,1249,1813
242,3718,8940
243,607,8922
243,1178,4290
243,7256,8139
244,2389,5899
244,2584,8314
245,3763,7122
245,3946,5637
246,1431,2091
246,5695,9068
246,5983,7894
247,411,840
247,1041,6649
247,5704,7609
248,1939,3977
249,1056,3745
249,1509,9518
249,1871,3510
249,1896,7532
249,2374,4908
249,8715,9083
250,2438,4711
250,2629,6940
250,6776,9543
251,4196,9611
251,4350,4841
251,5882,9008
252,259,264
252,1120,9306
252,1156,7263
252,3279,5918
252,4096,6666
255,500,519
255,638,6192
255,4021,6044
256,527,5179
256,574,6793
256,858,5647
256,3694,6782
256,5018,5470
256,5197,7572
257,1870,4168
257,2694,9952
257,3008,8158
257,3704,5522
258,1953,6860
258,4861,5342
258,6973,7537
259,522,1502
260,427,8188
260,1807,7242
260,2910,4087
260,8262,9108
261,2588,5648
261,6067,8222
262,2199,3494
263,6373,7592
264,376,6000
264,3664,5745
265,540,7777
265,2339,3422
265,6176,9650
266,908,9507
267,3078,8691
268,757,4541
269,5696,8954
270,684,2336
270,4395,4901
270,6474,9182
271,1955,8875
271,2143,4120
271,3773,7174
271,5008,5733
271,5291,5422
271,6395,8445
272,1455,7136
272,3000,9331
272,8246,8608
273,2103,9215
273,3574,7083
273,5853,8681
273,7645,9164
274,1092,7807
274,3780,4327
275,5762,8744
275,6656,8066
276,523,3749
276,2802,5086
276,7070,7308
277,2174,7326
277,2876,6905
277,3378,6832
278,1377,3081
278,2732,3147
278,4355,4635
279,3204,4659
279,3338,3655
279,5307,8694
280,2644,3559
280,7429,9559
281,777,5083
281,1961,2147
281,3445,5742
281,7284,7722
281,8636,9625
281,9098,9450
281,9864,9984
282,820,5603
282,2576,2607
282,3017,9555
283,760,7611
283,3826,7483
283,7179,8490
284,2861,5400
284,3776,6351
284,5663,8009
285,2481,9875
285,5479,8113
285,9286,9463
287,2281,2435
287,3565,8855
287,3807,8912
287,4059,7925
288,1064,5139
288,2039,7148
288,4144,9824
288,6104,7166
289,1116,8424
289,1956,8906
289,4503,7500
289,5818,8716
291,1754,4535
292,3045,7691
292,3375,7559
292,6250,6910
293,1199,3002
293,9182,9875
294,6154,6920
295,341,8310
295,3047,6410
295,4473,6011
296,840,8304
296,1705,2404
297,2613,3889
297,2652,4426
297,6459,8543
298,1762,9279
298,4858,9571
298,5348,9731
298,7936,9648
299,1177,6053
299,1747,5316
299,2087,7388
299,3903,8966
299,4218,6605
299,4440,9867
300,385,3642
300,575,4863
300,1579,7551
300,2357,9204
300,3134,8550
300,3932,4321
301,1868,7790
301,1943,2292
301,2365,3626
301,3940,4536
302,1944,5314
302,3590,9019
302,3776,7916
302,4142,4927
303,3173,4318
303,3658,7959
304,1718,3499
305,1250,3162
305,1823,7356
305,6300,7724
305,7285,9800
306,2729,3764
307,2002,8727
307,5486,7713
307,6512,7495
308,5088,7717
308,7007,7902
309,1377,8285
309,4871,9924
310,4149,7281
310,5618,8642
311,3167,6671
312,642,2380
312,3360,8328
312,4676,8821
313,687,7847
313,1108,5383
313,2479,9546
313,4890,5467
314,690,9044
314,2733,6918
314,2864,3136
314,4219,5868
314,6178,6553
315,535,9737
315,4718,5148
315,5858,8455
316,1549,9084
316,3731,4170
317,2147,2423
317,2371,7815
318,3178,9601
318,7232,7542
319,3463,5028
320,2097,6908
321,4257,5025
321,4389,9475
321,4710,7322
321,6957,7587
322,3240,5818
323,329,4318
323,763,1807
323,1181,3398
323,1187,4313
323,2264,7481
324,675,7550
326,741,1739
326,4350,7299
326,8130,9153
327,353,9368
327,1051,3175
327,1807,2443
327,3449,7527
328,1838,4686
329,878,6042
329,8144,8855
330,582,5464
330,2088,5357
330,5552,5889
331,4537,8373
332,864,7164
332,1705,7375
332,6206,9584
333,1639,8986
333,1985,5080
333,2225,6342
333,2733,2859
333,3991,7212
333,4679,9413
334,3129,6885
334,6149,7982
335,1574,5660
335,4193,8388
335,8730,8898
336,4657,8480
336,4941,6534
337,732,790
337,995,7601
338,2416,3600
338,2528,4938
338,3739,8589
338,7256,7490
339,1251,4474
339,4452,6111
341,1220,6135
342,1955,6278
343,2448,8170
343,2512,7248
343,3432,6339
344,633,9130
344,3703,5929
344,4181,9372
345,475,2734
345,4444,4880
345,6857,9949
346,377,4585
346,4140,4813
346,6207,7679
346,8255,9252
347,1659,3147
347,4389,8549
347,4494,8701
347,9339,9707
348,1304,3266
348,2047,9710
348,3857,8365
349,2111,5938
349,2981,6315
349,3908,4198
349,5075,7449
350,1604,7042
350,3579,5523
350,3992,8584
350,4348,4924
350,4908,5948
350,5219,6200
350,6785,8593
350,7048,9552
351,3207,9209
351,4044,9401
351,4352,7474
351,4485,5072
351,7024,7181
352,2434,6074
353,449,8463
353,1086,5683
353,2996,4879
353,7832,9908
354,1449,8571
354,8375,8591
355,7550,7666
355,7820,8769
356,4190,9395
356,9013,9326
357,1829,3662
357,1846,2165
357,3156,3879
357,3629,4675
357,4600,9555
357,6755,8586
358,2402,4039
358,2421,5871
358,5411,9898
359,3959,5040
360,467,3999
360,2174,2834
360,3543,5766
360,4378,8427
361,2658,6210
362,3644,8058
362,4143,6675
362,4289,8301
362,4501,8466
363,2156,7250
363,6872,9694
365,545,3995
365,1383,9943
366,2846,7973
366,2936,3678
367,446,2066
367,1390,4362
367,1810,2385
367,1960,7645
367,2182,5343
367,4840,7780
367,6779,8415
368,675,1841
368,4023,6817
369,482,540
369,496,583
369,1007,1833
369,1387,2949
369,1419,9465
369,2211,8546
369,4570,5471
369,9517,9878
370,2490,9981
370,3828,7554
371,2654,4991
371,3167,9456
371,7225,9647
371,7514,8332
372,501,7644
372,1934,3345
373,769,5382
373,1498,7483
373,3665,8525
374,3624,9424
374,4564,7389
375,1004,9011
376,4386,9389
376,5808,9172
376,5954,7438
376,6312,8737
377,1930,3252
377,4149,9139
377,4809,6696
378,6442,9241
379,744,2480
379,1180,3580
379,1628,9890
379,4274,9123
380,1096,4754
381,1713,6428
381,1753,5878
381,2091,4844
381,4330,6316
381,4541,7293
381,4923,5794
381,5074,8909
381,5412,7217
381,5978,6475
381,6131,8590
382,565,2958
382,613,2090
382,2481,2818
383,1331,2129
383,3428,5372
383,5741,8585
383,7069,7292
384,2354,4457
385,2791,7093
385,8970,9161
386,1196,4471
386,3434,7639
386,5613,8060
386,5843,6217
386,8519,9362
386,8712,9085
387,2045,9567
388,1823,6213
388,4141,6419
389,5440,8498
390,1213,5018
390,2597,9015
390,2817,9266
390,4119,8715
391,780,5917
391,6912,8463
392,841,2121
392,2970,5307
393,1908,7035
394,1685,9641
394,3045,7774
394,8521,9594
395,997,5990
395,1350,6387
395,1434,3456
395,3907,8075
395,5373,9637
396,560,8089
396,811,4075
396,3182,8078
397,4314,4815
398,1082,2315
398,1934,4671
400,755,8520
400,967,5210
400,2059,8888
400,2290,3891
400,4622,8421
400,6134,7773
400,6319,6809
400,6567,6752
401,1895,8993
401,5539,7409
402,2535,6372
403,4154,5296
403,7024,9947
404,1215,8402
404,1544,8362
405,812,2253
405,1028,3965
405,2706,6236
405,3375,5415
406,999,5604
407,836,7080
407,1187,4474
407,6691,8235
408,934,7587
408,2709,8890
408,4398,5461
409,1793,2692
410,444,9961
410,5226,8072
411,833,2417
411,1986,5343
411,8803,8868
412,1451,9867
412,1754,9910
412,2869,9565
412,5516,8808
413,422,8239
413,1505,7682
413,5560,8096
414,2159,5674
414,2857,4748
414,3536,5816
415,2434,3887
415,4913,5851
416,1090,6164
416,2911,9356
416,4217,8326
416,5065,9561
417,2741,3877
417,3484,7544
418,1527,4412
418,1968,2785
418,6323,9607
419,2960,5027
420,5407,8446
421,856,1387
421,5845,5999
422,6112,8656
423,469,8358
423,1786,7925
423,3906,7094
423,5958,9939
424,837,4848
425,552,8057
425,614,4318
426,6841,7406
427,3726,4505
428,4389,6053
429,2367,7984
429,2455,8473
430,2332,4938
430,2706,4335
430,2721,8600
430,4211,7295
430,4658,6774
430,6733,7995
431,2652,5267
434,3068,8063
435,3450,4213
435,6575,9234
437,2115,2817
437,2115,9517
437,2783,7201
438,1774,1954
438,3548,5610
438,3582,4338
438,4075,4324
438,5501,7675
439,510,905
439,2954,7622
439,4661,7496
441,1183,8723
441,6000,8251
441,8101,9235
442,1148,6781
442,1511,2462
442,5005,9303
443,3277,8394
443,3313,9830
443,3745,4584
443,4453,9982
443,5445,8744
443,5937,9441
444,665,8688
444,5874,7562
444,8032,9429
445,2367,9460
445,4211,9329
445,4830,7080
445,7438,7998
446,918,8467
446,2088,2108
446,6788,8291
446,9233,9914
447,5286,6272
448,1092,4877
448,1417,4432
448,2244,7149
448,4112,5829
448,6259,6570
448,7096,9309
449,3182,6151
449,3939,9288
449,8040,9625
449,8496,9836
450,2309,2783
450,2645,9199
450,2966,6849
450,3192,8578
450,3892,7149
451,2743,5372
452,1828,5631
452,3150,9764
452,6458,9188
452,7197,8576
453,476,1710
453,3589,6024
453,5455,9781
453,5724,8296
453,6455,7703
454,3700,7006
456,1615,7688
456,2019,5498
456,3745,7917
456,4201,8378
456,5793,9373
456,6609,9728
456,7845,9457
457,2010,8008
457,3277,9747
457,5755,7617
458,4614,6473
458,6465,8654
458,8631,9031
459,1155,6721
459,2642,6379
459,2974,4393
459,4260,6076
460,1114,6022
460,4716,8178
460,5296,9318
461,2177,2446
461,2651,6008
461,3457,5354
462,7283,8198
462,7854,8530
463,2007,4137
463,2661,9523
463,3444,6856
464,1916,4926
464,6507,8534
465,3012,8492
465,6150,8404
466,1957,9335
466,3608,7399
466,3779,5166
466,7026,7582
467,5934,9669
467,8537,8676
468,648,9234
468,904,7961
468,6219,7916
468,9147,9690
469,1088,7578
469,1774,2919
469,1880,7445
469,5891,9659
470,2308,8623
470,5211,9728
470,5339,9057
471,2695,6553
471,3761,9888
471,4098,8831
471,4962,5704
472,3672,7002
472,7871,8569
472,9810,9831
473,2538,4825
473,6377,8354
474,591,9692
474,1128,5039
475,3002,3288
475,4071,7651
475,4346,5100
478,764,5257
479,2101,2503
479,6732,9430
480,2511,3140
480,3152,7884
480,5115,7781
481,1257,5248
481,1309,2640
481,3811,8656
481,5287,7989
482,891,8793
482,1020,1263
482,1785,4066
482,2134,4718
482,5175,5840
483,537,5799
483,1089,1412
483,4601,7428
483,7175,8365
484,2385,8982
484,2820,6232
484,4936,8429
485,3630,4680
485,4497,8154
485,6596,6737
486,983,3728
486,2632,3094
486,3081,8998
486,3468,6233
486,4293,7515
487,1320,2533
487,6132,9703
488,2838,4694
488,3503,4177
488,4208,5799
489,751,4113
490,3958,8333
490,7836,9508
491,2678,4728
491,3032,8958
491,6162,7693
492,1251,4780
492,3228,9377
492,4186,4535
493,1494,4794
493,5487,7321
494,2852,3283
495,5527,8842
495,8665,9949
495,9466,9604
496,5106,5865
497,1519,2721
497,5202,8653
497,6433,7749
497,6751,9608
498,3142,4375
498,5357,9850
499,638,3254
499,5167,5239
500,710,9062
500,1005,3816
500,2957,9715
501,2220,4234
502,3553,7486
502,8089,9541
503,1544,3160
503,9603,9871
504,9335,9467
505,6977,8485
506,786,2966
506,3587,4746
506,4487,6334
506,5990,9352
506,7032,8996
507,2884,6597
508,882,8633
508,3481,9742
508,3702,4155
508,4391,5105
508,8068,9842
509,624,9872
509,2357,5202
509,6022,7022
509,7312,8916
509,8414,9938
510,979,3608
510,1314,3028
510,2501,9349
510,6122,8900
511,775,2875
511,2803,4170
511,6669,7541
512,1206,7835
512,1711,7913
512,5396,7471
512,7031,7710
513,1275,5109
513,5250,5996
514,1200,9238
514,2274,8889
514,2688,2862
514,5505,6582
514,6778,8446
515,5251,5768
515,6566,8477
516,1015,4636
517,1931,2309
517,4720,9715
518,3107,7400
518,3874,9165
518,5103,9624
518,7503,7643
519,1233,7699
519,3363,6045
519,3481,9864
519,4134,7610
520,1373,8433
520,5503,8301
521,714,2311
521,1831,6064
521,1936,2800
521,2900,5769
521,3242,9406
522,1312,9614
522,1604,5027
522,2027,5085
522,3737,7935
522,3768,7285
522,6003,7000
523,1025,2592
523,5873,9720
524,2737,5393
524,2753,3445
524,3186,4562
524,4903,8826
525,2284,5714
525,2985,5408
525,5281,7641
526,2625,5715
527,1220,8231
527,3572,6172
528,3370,4856
528,8188,9275
529,695,6866
529,1820,2051
529,3691,8844
529,4678,7282
529,4930,7599
530,3598,5013
530,7000,7022
531,874,5521
531,3021,9772
532,6202,8060
533,5215,7071
533,8524,9130
534,1245,6765
534,1837,1894
534,3879,8782
534,4706,5055
534,4815,6728
535,2037,6559
535,2579,5588
535,3075,3247
536,1027,1814
537,1248,8992
537,2599,2759
538,2042,3314
538,3327,9697
539,965,6777
539,1318,4240
539,1389,1906
539,8227,8390
540,6224,7575
540,6440,7236
541,2426,7783
541,6365,8898
542,990,9753
542,1633,3961
542,6583,6699
543,1713,5614
543,5039,5499
543,7216,9254
544,1003,2345
544,1479,5687
544,1570,9349
544,6904,8997
545,1859,6309
545,5292,6003
546,1021,3861
546,3264,3793
546,4656,9535
547,1944,7118
547,2808,5218
547,5336,6977
548,5937,9962
549,782,1222
549,3050,7168
550,5018,6188
550,6534,7437
550,7503,7548
551,2083,9882
552,588,9168
552,664,6396
553,2924,2981
553,3337,8035
553,4090,4545
553,5694,6858
553,6253,6651
553,7823,9020
554,4201,5602
555,1881,9936
555,2154,7497
555,5356,8570
555,7938,9776
555,8341,9158
556,1643,1957
557,1974,2164
558,1182,3976
558,4529,6070
558,7539,8507
559,628,3602
559,1154,3670
559,1195,7359
559,2104,3607
560,3782,6295
560,4172,9523
561,734,8793
561,3200,7963
561,3704,8065
561,4753,4770
561,7143,8526
562,1816,4252
562,3983,5632
562,7069,9902
562,7384,9884
563,2169,4000
563,4203,8256
563,5936,7300
564,1097,7737
564,4685,7384
564,5665,6410
564,5750,6597
564,6292,7901
565,4128,6276
565,5029,7252
566,1186,7519
566,5752,7884
567,1618,7142
567,1982,7342
567,6595,8329
568,4984,9383
569,2407,6990
569,8299,9392
570,653,1285
570,6640,9284
571,1211,7883
572,834,1056
572,1659,7280
572,2802,6256
572,4347,8119
573,3396,3526
573,5335,9395
574,2333,5559
574,2445,6203
574,6866,7322
575,2687,3954
575,3180,8018
575,4765,7870
575,5875,9414
575,6955,9405
576,1540,8523
576,1605,2453
576,1633,8191
576,2902,4124
576,4399,5023
576,6826,7598
577,1121,5573
577,2362,6548
577,4643,5007
578,1568,8132
578,3586,5734
578,8553,8862
579,3937,8659
579,4017,9704
579,4064,8564
579,5336,9171
579,7741,8591
580,1691,9218
580,2988,4810
581,1460,2714
582,5056,8737
583,1790,9556
583,2816,2963
583,6668,8282
584,1417,7878
584,2759,4384
584,3593,4298
584,4040,9130
584,5899,6237
584,7317,8491
585,1129,7557
585,1626,7932
585,1647,3467
585,2034,5496
585,2432,7651
586,3696,8526
586,4149,4886
586,6517,8473
587,1141,7870
587,3409,7490
587,3637,4063
587,4529,7205
587,6404,7941
588,4984,9495
589,3591,9486
589,3741,8231
589,4884,8699
590,980,5869
590,1505,8461
591,4398,6565
592,5738,8408
593,2907,3647
593,5739,9554
595,1486,6000
595,4866,4971
595,4947,5708
596,848,6509
596,1963,9616
596,2343,3140
596,2919,3701
596,3344,4890
596,3418,6828
596,8320,8878
597,979,2392
597,1000,9029
597,5428,5944
597,7146,9384
597,7361,7408
598,2360,4526
598,8378,9898
599,3350,3768
599,5030,5818
599,7641,8656
599,8365,8553
599,8793,9122
600,2806,8089
600,4491,7995
600,4616,5849
600,6424,7507
601,1454,4921
603,2042,9910
603,2084,2479
603,4568,8596
604,775,2784
604,2607,9224
604,4942,8782
604,5577,9505
605,1686,8512
605,2570,7072
605,2713,6432
605,4282,7470
607,2653,7584
607,3277,3646
607,5767,9765
607,5844,8406
607,9175,9298
608,4024,7891
608,4094,6758
609,1082,8011
609,2014,9823
609,2176,3624
609,2520,5009
609,5779,7113
610,1309,1745
611,1360,9962
611,5433,6440
612,1699,4028
612,2464,6499
612,3251,3730
612,3303,5157
612,3532,7813
613,2310,8590
613,6878,8776
614,820,6701
614,1553,1924
614,3107,8293
614,6633,8496
614,7936,9980
615,1500,8214
615,2674,5607
615,5034,7857
615,6140,8092
615,8087,9105
616,3341,6601
616,4586,4759
616,4822,6391
616,5156,9694
616,6692,9209
617,2349,6420
617,2891,8151
617,4388,8521
617,8317,9488
618,2115,6400
618,5493,8837
618,6564,8678
619,695,1100
620,875,6437
620,2652,9492
620,5408,7534
620,6252,7295
620,7335,7951
621,2027,7582
621,6070,7625
622,1509,8657
622,5118,9166
623,2200,8706
623,4638,7928
623,4995,6427
623,6108,6369
624,3145,5270
624,8140,9633
625,5098,5232
625,5593,7280
626,2390,7019
626,2803,7941
626,4065,7659
626,4679,9758
627,3447,5192
627,4328,6292
627,6749,8022
628,2427,3742
628,2441,5705
629,2150,5155
629,2857,6583
630,1276,3513
630,3901,8384
631,1801,2446
631,4493,9451
635,1274,4599
635,3196,6636
635,7241,8423
636,6186,9140
636,9366,9928
637,3906,8941
637,4836,5531
637,5598,9003
637,7195,8375
638,1296,8934
638,3058,5240
638,3463,5612
638,5495,6676
639,2257,5909
639,7158,9374
640,7427,9357
641,7352,9890
642,1372,5165
642,1696,7969
642,6411,8500
643,984,3759
643,1202,9757
643,3999,7873
643,6578,9331
643,7109,9184
643,8459,9027
644,1115,8432
644,3544,8838
644,3908,7556
